geo,sector,year,elec_carb_int_inp,elec_gen_GWh_inp,elec_value_inp,emis_int_inp,emissions_MtCo2_inp,ind_val_add_2019_bln_inp,pcap_emis_int_inp,pop_inp,resi_emis_int_inp
TAS,Manufacturing,2050,,,,,,,,,
TAS,Mining,2005,,,,,0.10512820469038173,,,,
TAS,Mining,2006,,,,,0.13403398460371777,,,,
TAS,Mining,2007,,,,,0.09238817635706703,,,,
TAS,Mining,2008,,,,,0.2926180708711543,,,,
TAS,Mining,2009,,,,0.08543540758601502,0.11055,1.29396,,,
TAS,Mining,2010,,,,0.08373728931606074,0.12023,1.4358,,,
TAS,Mining,2011,,,,0.11741995523026234,0.18674000000000002,1.59036,,,
TAS,Mining,2012,,,,0.12113585158422475,0.17904,1.4780099999999998,,,
TAS,Mining,2013,,,,0.12711690480739968,0.17962,1.4130300000000002,,,
TAS,Mining,2014,,,,0.11998850297912668,0.15446000000000001,1.2872900000000003,,,
TAS,Mining,2015,,,,0.12624440101162676,0.14501,1.148645,,,
TAS,Mining,2016,,,,0.09866586071413151,0.11426,1.15805,,,
TAS,Mining,2017,,,,0.0981414084307975,0.11109999999999999,1.13204,,,
TAS,Mining,2018,,,,0.1676311318751327,0.18944999999999998,1.13016,,,
TAS,Mining,2019,,,,,,,,,
TAS,Mining,2020,,,,,,,,,
TAS,Mining,2021,,,,,,,,,
TAS,Mining,2022,,,,,,,,,
TAS,Mining,2023,,,,,,,,,
TAS,Mining,2024,,,,,,,,,
TAS,Mining,2025,,,,,,,,,
TAS,Mining,2026,,,,,,,,,
TAS,Mining,2027,,,,,,,,,
TAS,Mining,2028,,,,,,,,,
TAS,Mining,2029,,,,,,,,,
TAS,Mining,2030,,,,,,,,,
TAS,Mining,2031,,,,,,,,,
TAS,Mining,2032,,,,,,,,,
TAS,Mining,2033,,,,,,,,,
TAS,Mining,2034,,,,,,,,,
TAS,Mining,2035,,,,,,,,,
TAS,Mining,2036,,,,,,,,,
TAS,Mining,2037,,,,,,,,,
TAS,Mining,2038,,,,,,,,,
TAS,Mining,2039,,,,,,,,,
TAS,Mining,2040,,,,,,,,,
TAS,Mining,2041,,,,,,,,,
TAS,Mining,2042,,,,,,,,,
TAS,Mining,2043,,,,,,,,,
TAS,Mining,2044,,,,,,,,,
TAS,Mining,2045,,,,,,,,,
TAS,Mining,2046,,,,,,,,,
TAS,Mining,2047,,,,,,,,,
TAS,Mining,2048,,,,,,,,,
TAS,Mining,2049,,,,,,,,,
TAS,Mining,2050,,,,,,,,,
TAS,Overall,2005,,,,,,,,0.488098,
TAS,Overall,2006,,,,,,,,0.491515,
TAS,Overall,2007,,,,,,,,0.495858,
TAS,Overall,2008,,,,,,,,0.501774,
TAS,Overall,2009,,,,,,,28.794871845711235,0.504353,2.868447297825134
TAS,Overall,2010,,,,,,,23.47532755425501,0.508847,2.8330519782960297
TAS,Overall,2011,,,,,,,21.950015934058413,0.511483,2.8062711761681225
TAS,Overall,2012,,,,,,,4.532834105885204,0.511724,2.5671064870906974
TAS,Overall,2013,,,,,,,-0.5201754677089028,0.512231,2.4281622939650274
TAS,Overall,2014,,,,,,,0.59621783377237,0.513621,2.4260106187247015
TAS,Overall,2015,,,,,,,-1.6687276871079788,0.515117,2.5214854101107123
TAS,Overall,2016,,,,,,,-1.0290156401565973,0.517514,2.4334607372940633
TAS,Overall,2017,,,,,,,-3.0368251451810226,0.522279,2.325902439117789
TAS,Overall,2018,,,,,,,-6.578824511794736,0.52693,2.3847569885943103
TAS,Overall,2019,,,,,,,,0.531655,
TAS,Overall,2020,,,,,,,,0.535855,
TAS,Overall,2021,,,,,,,,0.540012,
TAS,Overall,2022,,,,,,,,0.543618,
TAS,Overall,2023,,,,,,,,0.547105,
TAS,Overall,2024,,,,,,,,0.550472,
TAS,Overall,2025,,,,,,,,0.553699,
TAS,Overall,2026,,,,,,,,0.556311,
TAS,Overall,2027,,,,,,,,0.558745,
TAS,Overall,2028,,,,,,,,0.561041,
TAS,Overall,2029,,,,,,,,0.563182,
TAS,Overall,2030,,,,,,,,0.565162,
TAS,Overall,2031,,,,,,,,0.56698,
TAS,Overall,2032,,,,,,,,0.56863,
TAS,Overall,2033,,,,,,,,0.570115,
TAS,Overall,2034,,,,,,,,0.571438,
TAS,Overall,2035,,,,,,,,0.572613,
TAS,Overall,2036,,,,,,,,0.573645,
TAS,Overall,2037,,,,,,,,0.574548,
TAS,Overall,2038,,,,,,,,0.575334,
TAS,Overall,2039,,,,,,,,0.57601,
TAS,Overall,2040,,,,,,,,0.576588,
TAS,Overall,2041,,,,,,,,0.577079,
TAS,Overall,2042,,,,,,,,0.577487,
TAS,Overall,2043,,,,,,,,0.577822,
TAS,Overall,2044,,,,,,,,0.578095,
TAS,Overall,2045,,,,,,,,0.578316,
TAS,Overall,2046,,,,,,,,0.578491,
TAS,Overall,2047,,,,,,,,0.57863,
TAS,Overall,2048,,,,,,,,0.578742,
TAS,Overall,2049,,,,,,,,0.578835,
TAS,Overall,2050,,,,,,,,0.578914,
TAS,Residential,2005,,,,,1.4101797953550168,,,,
TAS,Residential,2006,,,,,1.4188303902852075,,,,
TAS,Residential,2007,,,,,1.4250093746244423,,,,
TAS,Residential,2008,,,,,1.4419766626248296,,,,
TAS,Residential,2009,,,,,1.44671,,,,
TAS,Residential,2010,,,,,1.44159,,,,
TAS,Residential,2011,,,,,1.43536,,,,
TAS,Residential,2012,,,,,1.31365,,,,
TAS,Residential,2013,,,,,1.2437799999999999,,,,
TAS,Residential,2014,,,,,1.2460499999999999,,,,
TAS,Residential,2015,,,,,1.29886,,,,
TAS,Residential,2016,,,,,1.25935,,,,
TAS,Residential,2017,,,,,1.21477,,,,
TAS,Residential,2018,,,,,1.2566,,,,
TAS,Residential,2019,,,,,,,,,
TAS,Residential,2020,,,,,,,,,
TAS,Residential,2021,,,,,,,,,
TAS,Residential,2022,,,,,,,,,
TAS,Residential,2023,,,,,,,,,
TAS,Residential,2024,,,,,,,,,
TAS,Residential,2025,,,,,,,,,
TAS,Residential,2026,,,,,,,,,
TAS,Residential,2027,,,,,,,,,
TAS,Residential,2028,,,,,,,,,
TAS,Residential,2029,,,,,,,,,
TAS,Residential,2030,,,,,,,,,
TAS,Residential,2031,,,,,,,,,
TAS,Residential,2032,,,,,,,,,
TAS,Residential,2033,,,,,,,,,
TAS,Residential,2034,,,,,,,,,
TAS,Residential,2035,,,,,,,,,
TAS,Residential,2036,,,,,,,,,
TAS,Residential,2037,,,,,,,,,
TAS,Residential,2038,,,,,,,,,
TAS,Residential,2039,,,,,,,,,
TAS,Residential,2040,,,,,,,,,
TAS,Residential,2041,,,,,,,,,
TAS,Residential,2042,,,,,,,,,
TAS,Residential,2043,,,,,,,,,
TAS,Residential,2044,,,,,,,,,
TAS,Residential,2045,,,,,,,,,
TAS,Residential,2046,,,,,,,,,
TAS,Residential,2047,,,,,,,,,
TAS,Residential,2048,,,,,,,,,
TAS,Residential,2049,,,,,,,,,
TAS,Residential,2050,,,,,,,,,
TAS,Services,2005,,,,,-0.10253920773977901,,,,
TAS,Services,2006,,,,,0.9668650869213582,,,,
TAS,Services,2007,,,,,1.0915938388818343,,,,
TAS,Services,2008,,,,,1.18982843308336,,,,
TAS,Services,2009,,,,0.024152056608955166,0.35794,14.82027,,,
TAS,Services,2010,,,,0.02727765160414546,0.41797,15.322799999999999,,,
TAS,Services,2011,,,,0.02341636280911765,0.36541,15.604899999999999,,,
TAS,Services,2012,,,,0.023337712296995574,0.36667,15.71148,,,
TAS,Services,2013,,,,0.028856168537807845,0.45174000000000003,15.654885000000002,,,
TAS,Services,2014,,,,0.028053927959836526,0.44142000000000003,15.734695000000002,,,
TAS,Services,2015,,,,0.03348508749496755,0.52898,15.797480000000002,,,
TAS,Services,2016,,,,0.10359212065411792,1.66408,16.06377,,,
TAS,Services,2017,,,,0.0270390234425911,0.43982,16.26612,,,
TAS,Services,2018,,,,-0.042160374758886746,-0.70227,16.65711,,,
TAS,Services,2019,,,,,,,,,
TAS,Services,2020,,,,,,,,,
TAS,Services,2021,,,,,,,,,
TAS,Services,2022,,,,,,,,,
TAS,Services,2023,,,,,,,,,
TAS,Services,2024,,,,,,,,,
TAS,Services,2025,,,,,,,,,
TAS,Services,2026,,,,,,,,,
TAS,Services,2027,,,,,,,,,
TAS,Services,2028,,,,,,,,,
TAS,Services,2029,,,,,,,,,
TAS,Services,2030,,,,,,,,,
TAS,Services,2031,,,,,,,,,
TAS,Services,2032,,,,,,,,,
TAS,Services,2033,,,,,,,,,
TAS,Services,2034,,,,,,,,,
TAS,Services,2035,,,,,,,,,
TAS,Services,2036,,,,,,,,,
TAS,Services,2037,,,,,,,,,
TAS,Services,2038,,,,,,,,,
TAS,Services,2039,,,,,,,,,
TAS,Services,2040,,,,,,,,,
TAS,Services,2041,,,,,,,,,
TAS,Services,2042,,,,,,,,,
TAS,Services,2043,,,,,,,,,
TAS,Services,2044,,,,,,,,,
TAS,Services,2045,,,,,,,,,
TAS,Services,2046,,,,,,,,,
TAS,Services,2047,,,,,,,,,
TAS,Services,2048,,,,,,,,,
TAS,Services,2049,,,,,,,,,
TAS,Services,2050,,,,,,,,,
VIC,Agriculture & Forestry,2005,,,,,16.80772,,,,
VIC,Agriculture & Forestry,2006,,,,,15.91096,,,,
VIC,Agriculture & Forestry,2007,,,,,15.06909,,,,
VIC,Agriculture & Forestry,2008,,,,,14.33894,,,,
VIC,Agriculture & Forestry,2009,,,,2.641155779529724,13.97949,8.846775,,,
VIC,Agriculture & Forestry,2010,,,,2.477337982982134,13.93242,9.3846,,,
VIC,Agriculture & Forestry,2011,,,,2.412236367856047,14.61614,9.54042,,,
VIC,Agriculture & Forestry,2012,,,,2.4140237621182976,15.41241,9.56517,,,
VIC,Agriculture & Forestry,2013,,,,2.060563651400485,15.186399999999999,9.88455,,,
VIC,Agriculture & Forestry,2014,,,,1.8586958141719887,15.38524,10.377345000000002,,,
VIC,Agriculture & Forestry,2015,,,,1.7754731094520992,15.13825,9.803875,,,
VIC,Agriculture & Forestry,2016,,,,1.4743728850775046,14.176969999999999,9.56067,,,
VIC,Agriculture & Forestry,2017,,,,1.4432951692449472,15.37977,9.968399999999999,,,
VIC,Agriculture & Forestry,2018,,,,1.7199171720369846,15.68456,9.08259,,,
VIC,Agriculture & Forestry,2019,,,,,,,,,
VIC,Agriculture & Forestry,2020,,,,,,,,,
VIC,Agriculture & Forestry,2021,,,,,,,,,
VIC,Agriculture & Forestry,2022,,,,,,,,,
VIC,Agriculture & Forestry,2023,,,,,,,,,
VIC,Agriculture & Forestry,2024,,,,,,,,,
VIC,Agriculture & Forestry,2025,,,,,,,,,
VIC,Agriculture & Forestry,2026,,,,,,,,,
VIC,Agriculture & Forestry,2027,,,,,,,,,
VIC,Agriculture & Forestry,2028,,,,,,,,,
VIC,Agriculture & Forestry,2029,,,,,,,,,
VIC,Agriculture & Forestry,2030,,,,,,,,,
VIC,Agriculture & Forestry,2031,,,,,,,,,
VIC,Agriculture & Forestry,2032,,,,,,,,,
VIC,Agriculture & Forestry,2033,,,,,,,,,
VIC,Agriculture & Forestry,2034,,,,,,,,,
VIC,Agriculture & Forestry,2035,,,,,,,,,
VIC,Agriculture & Forestry,2036,,,,,,,,,
VIC,Agriculture & Forestry,2037,,,,,,,,,
VIC,Agriculture & Forestry,2038,,,,,,,,,
VIC,Agriculture & Forestry,2039,,,,,,,,,
VIC,Agriculture & Forestry,2040,,,,,,,,,
VIC,Agriculture & Forestry,2041,,,,,,,,,
VIC,Agriculture & Forestry,2042,,,,,,,,,
VIC,Agriculture & Forestry,2043,,,,,,,,,
VIC,Agriculture & Forestry,2044,,,,,,,,,
VIC,Agriculture & Forestry,2045,,,,,,,,,
VIC,Agriculture & Forestry,2046,,,,,,,,,
VIC,Agriculture & Forestry,2047,,,,,,,,,
VIC,Agriculture & Forestry,2048,,,,,,,,,
VIC,Agriculture & Forestry,2049,,,,,,,,,
VIC,Agriculture & Forestry,2050,,,,,,,,,
VIC,Commercial Transport,2005,,,,,4.731,,,,
VIC,Commercial Transport,2006,,,,,4.628385280337485,,,,
VIC,Commercial Transport,2007,,,,,4.976408547130628,,,,
VIC,Commercial Transport,2008,,,,,5.086908861162792,,,,
VIC,Commercial Transport,2009,,,,0.3057788255920449,5.72756,18.731055,,,
VIC,Commercial Transport,2010,,,,0.3130845365991167,5.99751,19.156200000000002,,,
VIC,Commercial Transport,2011,,,,0.30084467967731876,6.0206,20.01232,,,
VIC,Commercial Transport,2012,,,,0.28685040509469306,5.92721,20.66307,,,
VIC,Commercial Transport,2013,,,,0.2889273774519676,5.917890000000001,20.482275,,,
VIC,Commercial Transport,2014,,,,0.29228181428081856,5.95312,20.36774,,,
VIC,Commercial Transport,2015,,,,0.26911986148959643,5.518,20.503875,,,
VIC,Commercial Transport,2016,,,,0.2768360008432055,5.76519,20.825290000000003,,,
VIC,Commercial Transport,2017,,,,0.2895512963588256,6.0713,20.967959999999998,,,
VIC,Commercial Transport,2018,,,,0.3023984210752135,6.48416,21.442439999999998,,,
VIC,Commercial Transport,2019,,,,,,,,,
VIC,Commercial Transport,2020,,,,,,,,,
VIC,Commercial Transport,2021,,,,,,,,,
VIC,Commercial Transport,2022,,,,,,,,,
VIC,Commercial Transport,2023,,,,,,,,,
VIC,Commercial Transport,2024,,,,,,,,,
VIC,Commercial Transport,2025,,,,,,,,,
VIC,Commercial Transport,2026,,,,,,,,,
VIC,Commercial Transport,2027,,,,,,,,,
VIC,Commercial Transport,2028,,,,,,,,,
VIC,Commercial Transport,2029,,,,,,,,,
VIC,Commercial Transport,2030,,,,,,,,,
VIC,Commercial Transport,2031,,,,,,,,,
VIC,Commercial Transport,2032,,,,,,,,,
VIC,Commercial Transport,2033,,,,,,,,,
VIC,Commercial Transport,2034,,,,,,,,,
VIC,Commercial Transport,2035,,,,,,,,,
VIC,Commercial Transport,2036,,,,,,,,,
VIC,Commercial Transport,2037,,,,,,,,,
VIC,Commercial Transport,2038,,,,,,,,,
VIC,Commercial Transport,2039,,,,,,,,,
VIC,Commercial Transport,2040,,,,,,,,,
VIC,Commercial Transport,2041,,,,,,,,,
VIC,Commercial Transport,2042,,,,,,,,,
VIC,Commercial Transport,2043,,,,,,,,,
VIC,Commercial Transport,2044,,,,,,,,,
VIC,Commercial Transport,2045,,,,,,,,,
VIC,Commercial Transport,2046,,,,,,,,,
VIC,Commercial Transport,2047,,,,,,,,,
VIC,Commercial Transport,2048,,,,,,,,,
VIC,Commercial Transport,2049,,,,,,,,,
VIC,Commercial Transport,2050,,,,,,,,,
VIC,Construction,2005,,,,,1.568,,,,
VIC,Construction,2006,,,,,1.5515829868637616,,,,
VIC,Construction,2007,,,,,1.5211522598055134,,,,
VIC,Construction,2008,,,,,1.6044634254316261,,,,
VIC,Construction,2009,,,,0.05939571845197022,1.4641300000000002,24.65043,,,
VIC,Construction,2010,,,,0.06345353781912526,1.65332,26.0556,,,
VIC,Construction,2011,,,,0.05916310499525817,1.58331,26.761779999999998,,,
VIC,Construction,2012,,,,0.05610386360503241,1.4976500000000001,26.694239999999997,,,
VIC,Construction,2013,,,,0.059444209710421025,1.55532,26.164365,,,
VIC,Construction,2014,,,,0.0606431677059537,1.6575499999999999,27.332840000000004,,,
VIC,Construction,2015,,,,0.0536162988579031,1.5708900000000001,29.298740000000002,,,
VIC,Construction,2016,,,,0.05986884436613788,1.86277,31.11418,,,
VIC,Construction,2017,,,,0.0555266955092424,1.83635,33.07148,,,
VIC,Construction,2018,,,,0.05534251569508225,1.98555,35.877480000000006,,,
VIC,Construction,2019,,,,,,,,,
VIC,Construction,2020,,,,,,,,,
VIC,Construction,2021,,,,,,,,,
VIC,Construction,2022,,,,,,,,,
VIC,Construction,2023,,,,,,,,,
VIC,Construction,2024,,,,,,,,,
VIC,Construction,2025,,,,,,,,,
VIC,Construction,2026,,,,,,,,,
VIC,Construction,2027,,,,,,,,,
VIC,Construction,2028,,,,,,,,,
VIC,Construction,2029,,,,,,,,,
VIC,Construction,2030,,,,,,,,,
VIC,Construction,2031,,,,,,,,,
VIC,Construction,2032,,,,,,,,,
VIC,Construction,2033,,,,,,,,,
VIC,Construction,2034,,,,,,,,,
VIC,Construction,2035,,,,,,,,,
VIC,Construction,2036,,,,,,,,,
VIC,Construction,2037,,,,,,,,,
VIC,Construction,2038,,,,,,,,,
VIC,Construction,2039,,,,,,,,,
VIC,Construction,2040,,,,,,,,,
VIC,Construction,2041,,,,,,,,,
VIC,Construction,2042,,,,,,,,,
VIC,Construction,2043,,,,,,,,,
VIC,Construction,2044,,,,,,,,,
VIC,Construction,2045,,,,,,,,,
VIC,Construction,2046,,,,,,,,,
VIC,Construction,2047,,,,,,,,,
VIC,Construction,2048,,,,,,,,,
VIC,Construction,2049,,,,,,,,,
VIC,Construction,2050,,,,,,,,,
VIC,Electricity generation,2005,1.1440823919334044,53627.58,0.0,,61.35437,,,,
VIC,Electricity generation,2006,1.1427697789508893,55040.71,0.0,,62.89886,,,,
VIC,Electricity generation,2007,1.138587317656712,55305.71,0.0,,62.97038,,,,
VIC,Electricity generation,2008,1.1514181008190831,55363.13,0.0,,63.74611,,,,
VIC,Electricity generation,2009,1.133903440225858,56268.98,98.82649223763877,11.473678914953968,63.80359,5.560865915189852,,,
VIC,Electricity generation,2010,1.1075407382260627,56733.57,102.73209098573396,10.780864358926197,62.83474,5.828358275185507,,,
VIC,Electricity generation,2011,1.1299380356225706,55782.05,109.45912445381767,10.32292228958315,63.030260000000006,6.10585435323908,,,
VIC,Electricity generation,2012,1.101927627599436,53580.37,124.78634384674876,8.830514570991225,59.04169,6.686098474256022,,,
VIC,Electricity generation,2013,1.0572243012016103,52937.3,127.47384547179108,8.29365661080308,55.9666,6.748121199893846,,,
VIC,Electricity generation,2014,1.0862863926462158,53212.33,122.73424851262783,8.850719386076253,57.803830000000005,6.530975334155961,,,
VIC,Electricity generation,2015,1.0733379199847135,54636.81,119.11983960239488,9.01057224025287,58.64376,6.508328043586524,,,
VIC,Electricity generation,2016,1.0378170134488396,54073.81,129.14477161724326,8.036074557665419,56.11872,6.983349842924206,,,
VIC,Electricity generation,2017,0.9931211108530966,47542.56,154.0770225380553,6.445614631525001,47.21552,7.3252160886368465,,,
VIC,Electricity generation,2018,0.950927452878362,45394.22,165.72187346748387,5.7380925823587345,43.16661,7.522815182995126,,,
VIC,Electricity generation,2019,,44247.1,,,,,,,
VIC,Electricity generation,2020,,,,,,,,,
VIC,Electricity generation,2021,,,,,,,,,
VIC,Electricity generation,2022,,,,,,,,,
VIC,Electricity generation,2023,,,,,,,,,
VIC,Electricity generation,2024,,,,,,,,,
VIC,Electricity generation,2025,,,,,,,,,
VIC,Electricity generation,2026,,,,,,,,,
VIC,Electricity generation,2027,,,,,,,,,
VIC,Electricity generation,2028,,,,,,,,,
VIC,Electricity generation,2029,,,,,,,,,
VIC,Electricity generation,2030,,,,,,,,,
VIC,Electricity generation,2031,,,,,,,,,
VIC,Electricity generation,2032,,,,,,,,,
VIC,Electricity generation,2033,,,,,,,,,
VIC,Electricity generation,2034,,,,,,,,,
VIC,Electricity generation,2035,,,,,,,,,
VIC,Electricity generation,2036,,,,,,,,,
VIC,Electricity generation,2037,,,,,,,,,
VIC,Electricity generation,2038,,,,,,,,,
VIC,Electricity generation,2039,,,,,,,,,
VIC,Electricity generation,2040,,,,,,,,,
VIC,Electricity generation,2041,,,,,,,,,
VIC,Electricity generation,2042,,,,,,,,,
VIC,Electricity generation,2043,,,,,,,,,
VIC,Electricity generation,2044,,,,,,,,,
VIC,Electricity generation,2045,,,,,,,,,
VIC,Electricity generation,2046,,,,,,,,,
VIC,Electricity generation,2047,,,,,,,,,
VIC,Electricity generation,2048,,,,,,,,,
VIC,Electricity generation,2049,,,,,,,,,
VIC,Electricity generation,2050,,,,,,,,,
VIC,"Gas, Water & Waste Services",2005,,,,,7.1576299999999975,,,,
VIC,"Gas, Water & Waste Services",2006,,,,,6.43913901700013,,,,
VIC,"Gas, Water & Waste Services",2007,,,,,5.080645507599137,,,,
VIC,"Gas, Water & Waste Services",2008,,,,,5.002700346393468,,,,
VIC,"Gas, Water & Waste Services",2009,,,,2.1132051480105685,6.77225,3.204729084810147,,,
VIC,"Gas, Water & Waste Services",2010,,,,2.1213971583170057,7.521290000000008,3.5454417248144923,,,
VIC,"Gas, Water & Waste Services",2011,,,,1.4968620086583369,5.957159999999995,3.9797656467609195,,,
VIC,"Gas, Water & Waste Services",2012,,,,2.7657085240946775,11.98263,4.332571525743977,,,
VIC,"Gas, Water & Waste Services",2013,,,,1.3590659488019656,6.229779999999998,4.5838688001061545,,,
VIC,"Gas, Water & Waste Services",2014,,,,0.5277585225539796,2.4961999999999946,4.729814665844039,,,
VIC,"Gas, Water & Waste Services",2015,,,,1.278131131896511,6.139089999999996,4.803176956413477,,,
VIC,"Gas, Water & Waste Services",2016,,,,1.475231072358494,7.362789999999997,4.990940157075796,,,
VIC,"Gas, Water & Waste Services",2017,,,,2.533012041908644,13.233630000000005,5.224463911363155,,,
VIC,"Gas, Water & Waste Services",2018,,,,1.428895777753728,7.666589999999999,5.365394817004874,,,
VIC,"Gas, Water & Waste Services",2019,,,,,,,,,
VIC,"Gas, Water & Waste Services",2020,,,,,,,,,
VIC,"Gas, Water & Waste Services",2021,,,,,,,,,
VIC,"Gas, Water & Waste Services",2022,,,,,,,,,
VIC,"Gas, Water & Waste Services",2023,,,,,,,,,
VIC,"Gas, Water & Waste Services",2024,,,,,,,,,
VIC,"Gas, Water & Waste Services",2025,,,,,,,,,
VIC,"Gas, Water & Waste Services",2026,,,,,,,,,
VIC,"Gas, Water & Waste Services",2027,,,,,,,,,
VIC,"Gas, Water & Waste Services",2028,,,,,,,,,
VIC,"Gas, Water & Waste Services",2029,,,,,,,,,
VIC,"Gas, Water & Waste Services",2030,,,,,,,,,
VIC,"Gas, Water & Waste Services",2031,,,,,,,,,
VIC,"Gas, Water & Waste Services",2032,,,,,,,,,
VIC,"Gas, Water & Waste Services",2033,,,,,,,,,
VIC,"Gas, Water & Waste Services",2034,,,,,,,,,
VIC,"Gas, Water & Waste Services",2035,,,,,,,,,
VIC,"Gas, Water & Waste Services",2036,,,,,,,,,
VIC,"Gas, Water & Waste Services",2037,,,,,,,,,
VIC,"Gas, Water & Waste Services",2038,,,,,,,,,
VIC,"Gas, Water & Waste Services",2039,,,,,,,,,
VIC,"Gas, Water & Waste Services",2040,,,,,,,,,
VIC,"Gas, Water & Waste Services",2041,,,,,,,,,
VIC,"Gas, Water & Waste Services",2042,,,,,,,,,
VIC,"Gas, Water & Waste Services",2043,,,,,,,,,
VIC,"Gas, Water & Waste Services",2044,,,,,,,,,
VIC,"Gas, Water & Waste Services",2045,,,,,,,,,
VIC,"Gas, Water & Waste Services",2046,,,,,,,,,
VIC,"Gas, Water & Waste Services",2047,,,,,,,,,
VIC,"Gas, Water & Waste Services",2048,,,,,,,,,
VIC,"Gas, Water & Waste Services",2049,,,,,,,,,
VIC,"Gas, Water & Waste Services",2050,,,,,,,,,
VIC,LULUCF,2005,,,,,-4.721,,,,
VIC,LULUCF,2006,,,,,-0.10433,,,,
VIC,LULUCF,2007,,,,,6.45682,,,,
VIC,LULUCF,2008,,,,,3.37921,,,,
VIC,LULUCF,2009,,,,,7.8028900000000005,,,,
VIC,LULUCF,2010,,,,,6.88742,,,,
VIC,LULUCF,2011,,,,,7.6773299999999995,,,,
VIC,LULUCF,2012,,,,,-4.1007299999999995,,,,
VIC,LULUCF,2013,,,,,-6.69428,,,,
VIC,LULUCF,2014,,,,,-5.9574,,,,
VIC,LULUCF,2015,,,,,-7.46444,,,,
VIC,LULUCF,2016,,,,,-13.87309,,,,
VIC,LULUCF,2017,,,,,-13.41262,,,,
VIC,LULUCF,2018,,,,,-11.43551,,,,
VIC,LULUCF,2019,,,,,,,,,
VIC,LULUCF,2020,,,,,,,,,
VIC,LULUCF,2021,,,,,,,,,
VIC,LULUCF,2022,,,,,,,,,
VIC,LULUCF,2023,,,,,,,,,
VIC,LULUCF,2024,,,,,,,,,
VIC,LULUCF,2025,,,,,,,,,
VIC,LULUCF,2026,,,,,,,,,
VIC,LULUCF,2027,,,,,,,,,
VIC,LULUCF,2028,,,,,,,,,
VIC,LULUCF,2029,,,,,,,,,
VIC,LULUCF,2030,,,,,,,,,
VIC,LULUCF,2031,,,,,,,,,
VIC,LULUCF,2032,,,,,,,,,
VIC,LULUCF,2033,,,,,,,,,
VIC,LULUCF,2034,,,,,,,,,
VIC,LULUCF,2035,,,,,,,,,
VIC,LULUCF,2036,,,,,,,,,
VIC,LULUCF,2037,,,,,,,,,
VIC,LULUCF,2038,,,,,,,,,
VIC,LULUCF,2039,,,,,,,,,
VIC,LULUCF,2040,,,,,,,,,
VIC,LULUCF,2041,,,,,,,,,
VIC,LULUCF,2042,,,,,,,,,
VIC,LULUCF,2043,,,,,,,,,
VIC,LULUCF,2044,,,,,,,,,
VIC,LULUCF,2045,,,,,,,,,
VIC,LULUCF,2046,,,,,,,,,
VIC,LULUCF,2047,,,,,,,,,
VIC,LULUCF,2048,,,,,,,,,
VIC,LULUCF,2049,,,,,,,,,
VIC,LULUCF,2050,,,,,,,,,
VIC,Manufacturing,2005,,,,,9.401,,,,
VIC,Manufacturing,2006,,,,,10.164733344515879,,,,
VIC,Manufacturing,2007,,,,,10.000667710086454,,,,
VIC,Manufacturing,2008,,,,,10.196195095861432,,,,
VIC,Manufacturing,2009,,,,0.25817863934843294,9.61031,37.22349,,,
VIC,Manufacturing,2010,,,,0.25302372322716066,9.08927,35.922599999999996,,,
VIC,Manufacturing,2011,,,,0.2677059101298717,9.240860000000001,34.518699999999995,,,
VIC,Manufacturing,2012,,,,0.27943044700709896,9.20293,32.934599999999996,,,
VIC,Manufacturing,2013,,,,0.2934896467413359,9.25718,31.541760000000004,,,
VIC,Manufacturing,2014,,,,0.2364107974875049,7.44679,31.499365,,,
VIC,Manufacturing,2015,,,,0.21703119008795813,6.72426,30.982920000000004,,,
VIC,Manufacturing,2016,,,,0.22320247051096603,6.885140000000001,30.847060000000003,,,
VIC,Manufacturing,2017,,,,0.1938054037994104,6.05338,31.23432,,,
VIC,Manufacturing,2018,,,,0.24346049412587037,7.6976,31.61745,,,
VIC,Manufacturing,2019,,,,,,,,,
VIC,Manufacturing,2020,,,,,,,,,
VIC,Manufacturing,2021,,,,,,,,,
VIC,Manufacturing,2022,,,,,,,,,
VIC,Manufacturing,2023,,,,,,,,,
VIC,Manufacturing,2024,,,,,,,,,
VIC,Manufacturing,2025,,,,,,,,,
VIC,Manufacturing,2026,,,,,,,,,
VIC,Manufacturing,2027,,,,,,,,,
VIC,Manufacturing,2028,,,,,,,,,
VIC,Manufacturing,2029,,,,,,,,,
VIC,Manufacturing,2030,,,,,,,,,
VIC,Manufacturing,2031,,,,,,,,,
VIC,Manufacturing,2032,,,,,,,,,
VIC,Manufacturing,2033,,,,,,,,,
VIC,Manufacturing,2034,,,,,,,,,
VIC,Manufacturing,2035,,,,,,,,,
VIC,Manufacturing,2036,,,,,,,,,
VIC,Manufacturing,2037,,,,,,,,,
VIC,Manufacturing,2038,,,,,,,,,
VIC,Manufacturing,2039,,,,,,,,,
VIC,Manufacturing,2040,,,,,,,,,
VIC,Manufacturing,2041,,,,,,,,,
VIC,Manufacturing,2042,,,,,,,,,
VIC,Manufacturing,2043,,,,,,,,,
VIC,Manufacturing,2044,,,,,,,,,
VIC,Manufacturing,2045,,,,,,,,,
VIC,Manufacturing,2046,,,,,,,,,
VIC,Manufacturing,2047,,,,,,,,,
VIC,Manufacturing,2048,,,,,,,,,
VIC,Manufacturing,2049,,,,,,,,,
VIC,Manufacturing,2050,,,,,,,,,
VIC,Mining,2005,,,,,2.566,,,,
